"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","DVR_LIC_STATE","DVR_PED_CONDITION","EJECT_PATH_CD","EJECTION_IND","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","VULNERABLE_ROAD_USER"
"2023085332","64","09","00","","","","PA","0","0","0","1","8","0","4","1","03","01","F","N","3","0"
"2023087653","36","00","00","","","","","0","8","2","1","3","1","1","4","00","01","M","Y","1","1"
"2023087653","20","00","00","","","","PA","0","0","1","1","0","0","2","1","01","01","F","N","2","0"
"2023039936","41","99","00","","","","PA","0","0","1","1","0","0","4","1","99","01","F","N","3","0"
"2023039936","25","99","00","","","","PA","9","0","1","1","9","0","1","1","99","03","M","Y","1","0"
"2023039936","99","99","00","","","","PA","9","0","1","1","3","0","2","2","99","03","F","Y","1","0"
"2023039936","29","99","00","","","","PA","0","0","1","1","0","0","3","1","99","01","F","N","2","0"
"2023112691","23","99","00","","","","PA","9","0","1","0","3","0","1","1","99","01","F","Y","1","0"
"2023112691","1","99","97","","","","DE","0","0","1","0","0","0","2","1","99","01","M","N","2","0"
"2023119041","19","00","02","","","","PA","0","0","0","0","0","0","1","1","02","01","M","N","1","0"
"2023119041","23","09","97","","","","PA","0","0","0","0","0","0","2","1","03","01","M","N","2","0"
"2024001922","21","08","01","02","","","PA","4","0","1","1","3","0","1","1","99","01","M","Y","1","0"
"2024001922","22","08","01","02","","","PA","4","0","0","0","3","0","2","2","99","03","F","Y","1","0"
"2024001922","20","08","01","02","","","PA","4","0","0","0","3","0","3","2","99","04","M","Y","1","0"
"2023063424","54","08","01","02","","","NJ","0","0","0","0","4","0","2","1","03","01","M","N","2","0"
"2023063424","59","00","97","","","","NJ","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2023029306","20","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2023029306","63","09","00","","","","PA","0","0","1","1","0","0","2","2","03","03","M","N","1","0"
"2023029306","63","09","00","","","","PA","0","0","1","1","0","0","3","2","03","04","M","N","1","0"
"2023029306","51","09","00","","","","GA","0","0","1","1","3","0","4","1","03","01","M","Y","2","0"
"2023038858","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023038858","57","00","97","","","","","0","0","0","0","3","1","1","7","00","00","F","Y","2","1"
"2023050620","40","00","00","","","","ZZ","0","0","1","1","3","0","1","2","00","06","M","Y","2","0"
"2023050620","40","00","00","","","","ZZ","0","0","0","1","0","0","2","1","00","01","M","N","2","0"
"2023050620","37","00","00","","","","ZZ","0","0","1","1","0","0","3","1","00","01","F","N","1","0"
"2023014290","24","00","97","","","","NA","0","0","1","0","0","0","1","1","00","01","M","N","1","0"
"2023014290","30","00","00","","","","PA","0","0","1","0","0","0","2","1","00","01","M","N","2","0"
"2023076690","67","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023076690","20","09","00","","","","CA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2023076690","21","09","00","","","","CA","0","0","1","1","0","0","3","2","03","03","F","N","2","0"
"2023112025","46","00","00","","","","PA","0","0","1","1","0","0","2","1","99","01","M","N","1","0"
"2023112025","38","00","97","","","","","1","0","0","0","4","1","1","7","00","00","M","Y","2","1"
"2023098636","36","99","","","","","PA","0","0","0","0","8","0","1","1","99","01","M","N","1","0"
"2023098636","99","00","","","","","ZZ","0","0","0","0","0","0","1","1","00","01","F","N","2","0"
"2024005310","21","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2024011791","99","00","","","","","ZZ","","0","0","0","0","0","1","1","00","01","U","N","2","0"
"2024011791","34","00","","","","","PA","","0","0","0","8","0","1","1","03","01","U","N","1","0"
"2024002402","22","08","02","04","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2023017455","22","08","01","02","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2023017455","14","08","01","02","","","PA","0","0","1","1","0","0","2","2","03","03","F","N","1","0"
"2023017455","12","09","00","","","","PA","0","0","1","1","0","0","3","2","03","04","F","N","1","0"
"2023017455","1","09","00","","","","PA","0","0","1","1","0","0","4","2","21","06","M","N","1","0"
"2023061127","27","00","","","","","PA","9","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2023061127","68","00","97","","","","PA","0","0","1","0","8","0","2","1","01","01","M","Y","2","0"
"2023068636","39","00","00","","","","PA","2","0","1","1","3","0","1","1","99","01","M","N","1","0"
"2023036340","31","99","02","03","","","PA","0","9","9","9","0","0","5","1","99","01","M","R","1","0"
"2023036340","45","99","02","","","","ZZ","0","9","9","9","0","0","1","2","99","03","F","Y","2","0"
"2023036340","5","99","02","","","","ZZ","0","9","9","1","0","0","2","2","02","06","F","Y","2","0"
"2023036340","36","99","02","","","","ZZ","0","9","9","1","0","0","3","2","99","05","F","Y","2","0"
"2023036340","99","99","02","","","","ZZ","0","9","9","9","0","0","4","1","99","01","F","Y","2","0"
"2023032588","19","00","","","","","ZZ","0","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2023032588","9","00","97","","","","","0","0","0","0","8","1","1","7","00","00","F","Y","2","1"
"2023069120","13","00","00","","","","PA","0","0","1","1","0","0","1","1","00","01","M","N","1","0"
"2023014219","61","08","01","","","","PA","0","0","0","0","0","0","2","1","99","01","M","N","2","0"
"2023014219","99","08","02","","","","PA","0","0","1","0","3","0","3","2","99","02","F","Y","2","0"
"2023014219","24","08","02","","","","PA","0","0","1","0","0","0","1","1","99","01","F","N","1","0"
"2023088198","18","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2023088198","18","09","00","","","","PA","0","0","1","1","0","0","2","2","03","03","F","N","1","0"
"2023088198","55","09","00","","","","NJ","0","0","1","1","0","0","3","1","03","01","F","N","2","0"
"2023088198","85","09","00","","","","NJ","0","0","1","1","0","0","4","2","03","03","F","N","2","0"
"2023103164","44","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2023103164","20","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2024001047","32","08","02","","","","PA","0","0","1","1","8","0","1","1","03","01","M","Y","1","0"
"2023015348","75","00","00","","","","PA","0","0","0","0","0","0","1","1","03","01","F","N","1","0"
"2023015348","68","00","97","","","","PA","0","0","0","0","0","0","2","1","03","01","M","N","2","0"
"2023050948","36","99","00","","","","PA","9","0","0","0","8","0","1","1","99","01","F","N","2","0"
"2023050948","1","99","00","","","","PA","9","0","0","0","9","0","2","2","99","99","M","N","2","0"
"2023050948","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023023613","51","00","97","","","","PA","0","0","0","0","0","0","2","1","01","01","F","N","2","0"
"2023023613","99","19","01","02","","","ZZ","9","0","0","0","9","0","1","1","99","01","U","N","1","0"
"2023036345","99","00","97","","","","ZZ","9","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2023036345","23","00","97","","","","","0","0","0","0","3","1","2","7","00","00","F","Y","2","1"
"2023046230","27","08","01","","","","PA","0","0","0","2","3","0","2","1","99","01","M","Y","2","0"
"2023046230","26","08","02","","","","PA","9","0","0","3","3","0","1","1","99","01","F","Y","1","0"
"2023058479","25","00","00","00","00","00","PA","9","0","0","0","8","0","1","8","03","01","F","N","2","0"
"2023058479","21","08","04","00","00","00","PA","0","0","0","0","0","0","1","1","03","01","F","N","1","0"
"2023058479","21","08","04","00","00","00","PA","0","0","0","0","0","0","2","2","03","03","F","N","1","0"
"2023076959","66","19","","","","","PA","0","0","0","0","0","0","1","1","99","01","M","N","1","0"
"2023076959","61","19","97","","","","PA","0","0","0","0","0","0","2","2","99","03","M","N","1","0"
"2023076959","34","19","97","","","","PA","0","0","0","0","0","0","3","2","99","06","M","N","1","0"
"2023078190","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023073509","31","00","97","","","","PA","0","0","0","0","0","0","2","1","03","01","F","N","2","0"
"2023073509","38","00","97","","","","PA","0","0","0","0","0","0","3","2","03","03","F","N","2","0"
"2023073509","42","00","97","","","","PA","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2023101778","63","08","03","","","","PA","0","0","1","0","0","0","1","1","99","01","F","N","1","0"
"2023101778","63","08","03","","","","PA","0","0","1","0","4","0","2","2","99","03","F","Y","1","0"
"2023101778","56","99","97","","","","PA","0","0","1","0","0","0","3","1","99","01","M","N","2","0"
"2023101778","21","99","97","","","","PA","0","0","1","0","3","0","4","2","99","06","F","Y","2","0"
"2024002397","30","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2024002397","24","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023023788","23","00","97","","","","","0","0","0","0","3","1","1","7","00","00","F","Y","2","1"
"2023046992","12","00","97","","","","","9","0","0","0","3","1","1","7","00","00","F","Y","2","1"
"2023046992","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023026264","46","09","00","","","","PA","0","0","1","1","0","0","1","1","01","01","M","N","1","0"
"2023026264","39","09","00","","","","PA","0","0","1","1","0","0","2","1","01","01","M","N","2","0"
"2023072841","49","09","00","","","","NJ","0","0","1","1","0","0","5","1","03","01","M","N","4","0"
"2023072841","14","09","00","","","","NJ","0","0","1","1","0","0","6","2","03","06","M","N","4","0"
"2023072841","12","09","00","","","","NJ","0","0","1","1","0","0","7","2","03","04","M","N","4","0"
"2023072841","63","09","00","","","","PA","0","0","1","1","8","0","3","1","03","01","M","Y","2","0"
"2023072841","21","09","00","","","","NJ","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023072841","30","09","00","","","","NJ","0","0","1","1","0","0","2","2","03","03","F","N","1","0"
"2023072841","56","09","00","","","","PA","0","0","1","1","0","0","4","1","03","01","M","N","3","0"
"2023047389","43","09","00","","","","PA","0","0","1","1","0","0","1","1","99","01","F","N","1","0"
"2023031005","99","19","97","","","","ZZ","9","0","1","1","9","0","1","1","99","01","M","N","1","0"
"2023031005","99","99","97","","","","ZZ","9","0","1","1","9","0","2","2","99","03","F","N","1","0"
"2023031005","49","00","00","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","2","0"
"2023032887","31","09","00","","","","NJ","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2023032887","31","09","00","","","","NJ","0","0","1","1","0","0","2","2","03","03","M","N","1","0"
"2023032887","11","00","97","","","","","","0","0","0","3","1","3","7","00","00","M","Y","2","1"
"2023077932","42","09","00","","","","PA","0","0","0","0","0","0","1","1","99","01","M","N","1","0"
"2023077932","32","09","00","","","","PA","0","0","0","0","0","0","2","1","99","01","F","N","2","0"
"2023074056","26","00","00","","","","PA","0","0","1","1","2","0","2","1","03","01","F","Y","2","0"
"2023074056","30","00","00","","","","PA","0","0","1","1","2","0","3","2","03","03","M","Y","2","0"
"2023074056","28","08","03","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2023054164","28","08","01","02","04","","PA","0","0","0","0","3","0","3","1","03","01","F","Y","2","0"
"2023054164","27","99","00","","","","PA","0","0","0","0","0","0","1","1","99","01","F","N","1","0"
"2023009396","99","99","97","","","","ZZ","9","0","1","1","9","0","1","1","00","01","U","N","1","0"
"2023009396","99","99","97","","","","ZZ","0","0","0","0","8","0","2","1","99","01","M","N","2","0"
"2023030233","45","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023030233","29","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2023030233","1","09","00","","","","PA","0","0","1","1","3","0","3","2","21","06","F","Y","2","0"
"2023030233","40","09","00","","","","PA","0","0","1","1","0","0","4","2","03","03","F","N","2","0"
"2023067912","63","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023067912","81","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2023082784","38","99","97","97","97","97","PA","0","9","9","9","3","0","1","8","99","01","M","Y","1","0"
"2023082784","52","00","","","","","DE","0","0","0","0","0","0","2","1","00","01","M","N","2","0"
"2023044517","25","99","","","","","PA","1","0","1","1","0","0","1","1","99","01","F","N","1","0"
"2023058266","40","09","00","","","","DE","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2023058266","64","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023036217","99","99","01","02","","","ZZ","9","0","0","0","9","0","1","9","99","01","U","N","1","0"
"2023012268","35","09","00","","","","NJ","0","0","1","1","0","0","2","1","99","01","M","N","2","0"
"2023012268","29","00","02","03","","","ZZ","9","6","2","1","2","0","1","1","00","01","F","Y","1","0"
"2023025519","99","19","","","","","","9","9","9","9","9","0","2","9","99","01","U","N","2","0"
"2023025519","99","19","","","","","","9","9","9","9","9","0","1","1","99","01","M","N","1","0"
"2023012995","99","08","01","02","","","","9","0","0","0","9","0","1","1","00","01","U","N","1","0"
"2023075721","45","00","","","","","","9","0","0","0","8","1","1","7","00","00","F","Y","2","1"
"2023075721","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023031274","69","00","00","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2023031274","32","00","00","","","","FL","0","0","1","1","0","0","3","1","03","01","F","N","3","0"
"2023031274","24","00","00","","","","PA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2023109033","33","00","97","","","","ZF","0","0","0","0","0","0","1","1","03","01","F","N","1","0"
"2023109033","28","00","97","","","","PA","0","0","0","0","0","0","2","1","03","01","F","N","2","0"
"2023109033","51","00","97","","","","NJ","0","0","0","0","0","0","3","1","03","01","M","N","3","0"
"2023113042","41","09","","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2023113042","38","09","00","","","","PA","0","0","1","1","0","0","3","2","03","03","F","N","2","0"
"2023113042","22","08","01","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2024005300","44","08","01","02","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023003536","34","99","97","","","","PA","0","0","0","0","8","0","3","1","99","01","M","Y","1","0"
"2023003536","34","99","97","","","","PA","0","0","0","0","8","0","4","2","99","02","M","Y","1","0"
"2023003536","31","99","97","","","","PA","0","0","0","0","3","0","1","1","99","01","M","Y","2","0"
"2023003536","32","99","97","","","","PA","0","0","0","0","8","0","2","2","99","03","F","Y","2","0"
"2023012046","99","00","","","","","","9","0","1","1","9","0","1","1","00","01","U","N","1","0"
"2023012046","99","00","","","","","","9","0","1","1","9","0","2","2","00","03","U","N","1","0"
"2023012046","30","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","2","0"
"2023061510","24","08","02","","","","VA","0","0","1","1","8","0","3","1","03","01","M","Y","2","0"
"2023061510","25","08","02","","","","VA","0","0","1","1","8","0","4","2","03","03","F","Y","2","0"
"2023061510","45","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2023061510","40","09","00","","","","PA","0","0","1","1","0","0","2","2","03","03","F","N","1","0"
"2023042913","32","19","","","","","PA","0","0","1","1","8","0","2","1","99","01","M","R","2","0"
"2023042913","12","19","","","","","PA","0","0","1","1","4","0","3","2","03","99","M","R","2","0"
"2023042913","8","19","","","","","PA","0","0","1","1","4","0","4","2","23","99","M","R","2","0"
"2023042913","47","08","02","","","","PA","0","0","1","1","0","0","1","1","99","01","M","R","1","0"
"2023080740","99","00","","","","","","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023085363","99","99","00","00","00","00","ZZ","9","0","1","1","9","0","1","1","99","01","U","N","1","0"
"2023085363","40","99","","","","","PA","0","0","1","1","9","0","1","1","99","01","M","N","2","0"
"2023034397","54","08","02","","","","PA","0","0","0","0","3","0","1","1","03","01","M","N","1","0"
"2023034397","21","00","02","","","","PA","0","0","1","0","3","0","2","1","03","01","M","Y","2","0"
"2023045687","36","00","97","","","","","0","0","0","0","3","1","2","7","00","00","F","Y","2","1"
"2023045687","99","19","97","","","","","9","0","0","0","0","0","1","1","99","01","U","N","1","0"
"2023021750","24","99","00","","","","DE","0","0","1","1","0","0","1","1","99","01","F","N","1","0"
"2023021750","24","00","00","","","","","9","0","0","0","4","1","2","7","00","00","F","Y","2","1"
"2023030731","70","99","00","","","","PA","0","0","1","1","0","0","4","1","99","01","M","N","2","0"
"2023030731","27","99","02","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2023030731","5","99","97","","","","PA","0","0","1","1","9","0","2","2","99","06","F","Y","1","0"
"2023030731","5","99","97","","","","PA","0","0","1","1","9","0","3","2","99","05","F","Y","1","0"
"2023117768","99","99","","","","","ZZ","9","0","0","0","9","0","1","1","99","01","M","N","1","0"
"2023114808","30","00","97","","","","PA","0","0","0","1","8","0","2","1","00","01","M","Y","2","0"
"2023114808","53","00","97","","","","PA","0","0","0","1","8","0","3","2","00","03","M","Y","2","0"
"2023114808","99","00","97","","","","ZZ","0","0","0","0","0","0","1","1","99","01","U","N","1","0"
"2023102730","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","N","1","0"
"2023039312","35","99","00","00","00","00","PA","0","9","9","9","8","0","1","1","99","01","M","Y","1","0"
"2023039312","99","00","","","","","ZZ","0","0","0","0","0","0","1","1","00","01","U","N","2","0"
"2023065978","46","99","97","97","97","97","PA","0","9","9","9","8","0","1","1","99","01","F","N","2","0"
"2023065978","27","99","97","97","97","97","PA","0","9","9","9","8","0","1","1","99","01","F","Y","1","0"
"2023054012","23","99","00","","","","PA","0","0","1","1","0","0","2","1","99","01","M","N","2","0"
"2023054012","35","99","","","","","PA","0","0","0","0","0","0","3","2","99","99","F","N","2","0"
"2023054012","8","99","","","","","PA","0","0","0","0","0","0","4","2","99","99","M","N","2","0"
"2023054012","2","99","","","","","PA","0","0","0","0","0","0","5","2","99","99","F","N","2","0"
"2023054012","18","99","00","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2023054012","41","99","00","","","","PA","0","0","1","1","3","0","3","1","99","01","F","N","3","0"
"2023085794","41","99","00","","","","PA","0","0","1","0","0","0","1","1","99","01","M","N","1","0"
"2023085794","37","00","00","","","","PA","0","0","1","0","0","0","2","1","99","01","F","N","2","0"
"2023076958","99","99","","","","","ZZ","9","0","0","0","2","0","1","1","99","01","U","Y","1","0"
"2023076958","39","99","","","","","PA","0","0","0","0","0","0","2","1","01","01","F","N","2","0"
"2023076958","53","09","04","","","","PA","0","0","0","0","0","0","3","2","02","03","M","N","2","0"
