"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","DVR_LIC_STATE","DVR_PED_CONDITION","EJECT_PATH_CD","EJECTION_IND","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","VULNERABLE_ROAD_USER"
"2020066073","21","00","00","00","00","00","PA","1","0","1","1","0","0","2","2","00","03","M","N","1","0"
"2020066782","61","00","00","","","","PA","0","0","1","0","0","0","2","1","03","01","M","N","2","0"
"2020066782","99","99","97","","","","ZZ","9","0","1","1","0","0","1","1","99","01","M","Y","1","0"
"2020073055","37","99","02","","","","PA","0","0","1","1","0","0","1","1","99","01","M","Y","1","0"
"2020074658","99","08","01","02","03","","ZZ","9","0","0","0","9","0","1","9","99","01","M","N","1","0"
"2020074658","99","99","01","02","03","","","9","0","0","0","9","0","2","1","00","01","M","N","2","0"
"2020095298","46","08","02","","","","PA","9","0","1","0","3","0","1","1","99","01","M","Y","1","0"
"2020099767","19","08","02","","","","PA","0","0","1","1","8","0","1","1","03","01","M","Y","1","0"
"2020099767","18","08","02","","","","PA","0","0","1","1","8","0","2","2","03","03","M","Y","1","0"
"2020100808","19","08","02","","","","PA","4","0","1","1","3","0","1","1","99","01","M","Y","1","0"
"2020103519","58","00","97","","","","PA","0","0","1","0","3","0","3","1","99","01","M","Y","1","0"
"2020103519","63","00","01","02","","","PA","0","0","1","0","3","0","1","1","99","01","M","Y","2","0"
"2020103519","62","08","01","02","","","PA","0","0","1","0","3","0","2","2","99","03","F","Y","2","0"
"2020002460","99","00","97","","","","ZZ","0","0","0","0","0","0","2","1","99","01","M","N","2","0"
"2020002460","30","19","97","","","","PA","0","0","0","0","0","0","1","1","99","01","M","N","1","0"
"2020002460","84","00","97","","","","PA","0","0","0","0","0","0","3","1","99","01","M","N","3","0"
"2020016662","46","00","","","","","PA","9","0","1","1","3","0","2","1","99","01","M","N","2","0"
"2020016662","99","00","97","","","","PA","9","0","1","1","9","0","3","2","99","03","F","N","2","0"
"2020016662","99","00","97","","","","ZZ","9","0","1","1","9","0","1","1","99","01","F","Y","1","0"
"2020023675","28","09","00","","","","PA","0","0","1","1","0","0","1","1","99","01","F","Y","1","0"
"2020023675","2","09","00","","","","PA","0","0","1","1","0","0","2","2","22","06","M","Y","1","0"
"2020023675","2","09","00","","","","PA","0","0","1","1","0","0","6","2","22","05","F","Y","2","0"
"2020023675","2","09","00","","","","PA","0","0","1","1","0","0","7","2","22","06","F","Y","2","0"
"2020023675","40","00","00","","","","PA","0","0","1","1","0","0","3","1","03","01","F","Y","2","0"
"2020023675","13","09","00","","","","PA","0","0","1","1","3","0","4","2","99","03","M","Y","2","0"
"2020023675","8","09","00","","","","PA","0","0","1","1","0","0","5","2","22","04","M","Y","2","0"
"2020030678","80","00","00","","","","PA","0","0","0","1","3","0","1","1","99","01","M","Y","2","0"
"2020030678","77","00","00","","","","PA","0","0","0","9","3","0","2","2","99","03","F","Y","2","0"
"2020030678","36","00","00","","","","PA","0","0","0","0","0","0","3","1","00","01","M","Y","1","0"
"2020035174","66","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2020035174","39","09","00","","","","PA","0","0","1","1","0","0","2","2","03","04","F","N","1","0"
"2020035174","10","09","00","","","","PA","0","0","1","1","0","0","3","2","03","03","M","N","1","0"
"2020035174","7","09","00","","","","PA","0","0","1","1","0","0","4","2","22","06","F","N","1","0"
"2020036499","58","00","97","","","","","0","0","0","0","3","1","1","7","00","00","M","Y","2","1"
"2020036499","99","99","","","","","ZZ","9","0","0","0","0","0","1","1","99","01","U","","1","0"
"2020042584","41","00","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2020042584","49","09","00","","","","PA","2","0","1","1","3","0","1","1","99","01","M","N","1","0"
"2020043190","26","09","97","","","","PA","0","0","0","0","0","0","2","1","03","01","M","N","2","0"
"2020043190","40","08","02","03","","","PA","0","0","0","0","3","0","1","1","03","01","M","N","1","0"
"2020050135","25","99","00","","","","PA","0","0","0","1","4","0","1","1","99","01","F","Y","1","0"
"2020050403","36","00","97","","","","","0","0","0","0","3","1","1","7","00","00","M","Y","2","1"
"2020050403","99","99","","","","","ZZ","9","0","1","1","0","0","1","1","99","01","U","","1","0"
"2020053203","26","00","97","","","","PA","0","0","1","1","8","0","1","1","00","01","F","Y","1","0"
"2020053203","34","09","00","","","","PA","0","0","1","1","0","0","2","2","00","03","M","R","1","0"
"2020053203","37","09","97","","","","PA","0","0","1","1","0","0","3","1","03","01","M","R","2","0"
"2020053203","17","09","00","","","","PA","0","0","1","1","0","0","4","2","03","03","M","R","2","0"
"2020060874","38","08","02","","","","PA","0","0","1","0","0","0","3","1","99","01","M","N","2","0"
"2020060874","12","08","02","","","","PA","0","0","1","0","4","0","4","2","99","03","F","Y","2","0"
"2020060874","20","08","02","","","","PA","0","0","1","0","4","0","1","1","99","01","M","Y","1","0"
"2020060874","20","08","02","","","","PA","0","0","1","0","9","0","2","2","99","03","F","N","1","0"
"2020062683","99","99","97","","","","ZZ","9","0","0","9","0","0","3","9","99","99","U","Y","1","0"
"2020062683","41","00","97","","","","","","0","0","1","3","0","1","2","00","02","F","Y","3","0"
"2020062683","56","00","97","","","","","","0","1","1","3","0","2","2","00","03","M","Y","3","0"
"2020062683","62","00","00","","","","PA","0","0","1","1","0","0","4","1","00","01","M","Y","2","0"
"2020071457","23","00","01","02","","","PA","0","0","1","1","8","0","1","1","01","01","F","N","1","0"
"2020071457","23","00","02","","","","PA","0","0","1","1","0","0","2","2","03","03","F","N","1","0"
"2020071457","48","00","00","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","2","0"
"2020072121","26","08","01","02","","","PA","0","0","1","1","3","0","1","1","99","01","M","Y","1","0"
"2020072121","44","08","01","02","03","","PA","0","0","1","1","2","0","2","1","99","01","F","Y","2","0"
"2020080057","49","99","97","","","","PA","0","0","0","0","2","0","2","1","99","01","M","Y","2","0"
"2020080057","32","00","97","","","","PA","0","0","0","0","0","0","1","1","99","01","M","N","1","0"
"2020086207","37","00","97","","","","","0","0","0","0","4","1","2","7","00","00","M","Y","2","1"
"2020086207","22","00","97","","","","PA","0","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2020089090","99","19","00","","","","ZZ","9","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2020089090","21","09","00","","","","DE","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2020089090","56","08","01","02","04","03","PA","0","0","1","1","3","0","2","1","03","01","M","Y","2","0"
"2020089845","23","09","00","","","","PA","0","0","0","0","0","0","2","1","03","01","M","N","2","0"
"2020089845","23","09","00","","","","PA","0","0","0","0","0","0","3","2","03","03","F","N","2","0"
"2020089845","22","09","00","","","","PA","0","0","0","0","0","0","4","2","03","04","F","N","2","0"
"2020089845","22","09","00","","","","PA","0","0","0","0","0","0","5","2","03","05","F","N","2","0"
"2020089845","22","09","00","","","","PA","0","0","0","0","0","0","6","2","03","06","M","N","2","0"
"2020089845","51","09","00","","","","PA","0","0","0","0","0","0","7","1","03","01","M","N","3","0"
"2020089845","30","09","00","","","","PA","0","0","0","0","0","0","8","2","03","06","F","N","3","0"
"2020089845","31","09","00","","","","PA","0","0","0","0","0","0","9","2","03","04","F","N","3","0"
"2020089845","99","99","97","","","","ZZ","9","0","0","0","9","0","1","1","99","01","U","N","1","0"
"2020089845","32","09","00","","","","PA","0","0","0","0","0","0","10","1","03","01","M","N","4","0"
"2020089845","31","09","00","","","","PA","0","0","0","0","0","0","11","2","03","04","F","N","4","0"
"2020089845","1","09","00","","","","PA","0","0","0","0","0","0","12","2","21","05","F","N","4","0"
"2020096050","23","19","00","","","","PA","1","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2020097588","55","08","01","02","","","PA","0","0","0","0","4","0","1","1","03","01","F","Y","2","0"
"2020097588","99","99","","","","","ZZ","9","0","0","0","0","0","1","1","99","01","U","","1","0"
"2020105016","28","00","02","03","","","PA","0","0","1","1","0","0","1","1","00","01","F","N","1","0"
"2020110362","30","00","97","","","","","0","0","0","0","8","1","1","7","00","00","M","N","2","1"
"2020110390","49","00","97","","","","PA","0","0","0","0","0","0","3","1","01","01","M","N","2","0"
"2020110390","24","00","97","","","","MD","0","0","0","0","0","0","1","1","01","01","F","N","1","0"
"2020110390","26","00","97","","","","MD","0","0","0","0","0","0","2","2","01","03","M","N","1","0"
"2020017952","22","08","02","","","","PA","0","0","0","0","3","0","1","1","03","01","F","N","1","0"
"2020026959","49","00","00","","","","PA","9","0","1","0","0","0","1","1","99","01","F","N","1","0"
"2020026959","28","00","97","","","","","0","0","0","0","4","1","2","4","00","01","M","N","2","1"
"2020029373","53","08","01","02","","","PA","0","0","1","1","8","0","1","1","03","01","M","N","1","0"
"2020043732","25","08","01","02","03","","PA","0","0","1","0","3","0","1","1","01","01","M","Y","1","0"
"2020048221","99","00","97","","","","ZZ","9","0","1","1","9","0","1","9","99","01","U","Y","1","0"
"2020049117","47","00","97","","","","PA","9","0","0","0","3","0","3","1","03","01","M","Y","2","0"
"2020049117","25","00","97","","","","PA","9","0","0","0","0","0","4","2","03","03","F","N","2","0"
"2020049117","44","00","00","","","","PA","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2020049117","44","00","97","","","","PA","0","0","0","0","0","0","2","2","03","03","M","N","1","0"
"2020066280","38","08","01","02","","","PA","0","0","1","1","8","0","1","1","00","01","F","Y","1","0"
"2020066280","66","09","00","","","","NJ","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2020066280","40","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2020072182","60","00","00","","","","PA","0","0","1","1","0","0","2","1","99","01","F","N","2","0"
"2020072182","71","00","00","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2020076225","61","09","97","","","","PA","0","0","0","0","0","0","1","1","01","01","F","N","1","0"
"2020076458","34","00","00","00","00","00","PA","0","0","1","1","0","0","1","1","01","01","F","","2","0"
"2020076458","56","00","00","00","00","00","PA","0","0","1","1","0","0","1","1","01","01","M","","1","0"
"2020076458","16","00","00","00","00","00","PA","0","0","1","1","4","0","2","2","01","04","F","N","1","0"
"2020104388","53","00","97","","","","NJ","0","0","0","0","0","0","3","1","99","01","M","N","3","0"
"2020104388","22","08","97","","","","PA","0","0","0","0","0","0","1","1","00","01","F","Y","1","0"
"2020104388","39","00","00","","","","PA","0","0","0","0","0","0","2","1","99","01","M","N","2","0"
"2020107612","38","00","","","","","PA","9","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2020108332","29","00","00","","","","PA","0","0","1","1","3","0","2","1","03","01","F","Y","2","0"
"2020108332","49","00","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2020108332","41","00","00","","","","PA","0","0","1","1","0","0","3","1","03","01","F","N","3","0"
"2020018344","36","09","97","","","","PA","0","0","0","0","0","0","3","1","03","01","F","N","2","0"
"2020018344","3","00","97","","","","PA","0","0","0","0","0","0","4","2","23","04","F","N","2","0"
"2020018344","6","00","97","","","","PA","0","0","0","0","0","0","5","2","23","05","M","N","2","0"
"2020018344","7","09","97","","","","PA","0","0","0","0","0","0","6","2","23","06","F","N","2","0"
"2020018344","50","08","02","","","","PA","0","0","0","0","0","0","1","1","03","01","F","N","1","0"
"2020018344","22","08","02","","","","PA","0","0","0","0","3","0","2","2","03","03","F","N","1","0"
"2020020494","52","09","00","","","","PA","0","0","0","0","0","0","2","1","03","01","M","N","2","0"
"2020020494","32","00","97","","","","","0","0","0","0","3","1","1","7","00","00","F","Y","1","1"
"2020047765","54","08","02","","","","PA","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2020058422","50","09","97","","","","PA","0","0","1","1","2","0","2","1","00","01","M","Y","2","0"
"2020058422","26","09","97","","","","PA","0","0","1","0","8","0","1","1","00","01","F","Y","1","0"
"2020069467","25","00","97","","","","NY","0","0","0","0","0","0","3","1","99","01","M","Y","2","0"
"2020069467","24","00","97","","","","NJ","0","0","1","0","0","0","1","1","99","01","F","Y","1","0"
"2020069467","32","00","97","","","","NJ","0","0","0","0","0","0","2","2","99","03","F","Y","1","0"
"2020086205","99","99","97","","","","ZZ","9","0","0","0","9","0","1","1","99","01","U","N","1","0"
"2020027681","51","99","","","","","PA","0","0","0","0","0","0","1","1","99","01","U","","1","0"
"2020027681","99","99","","","","","ZZ","9","0","0","0","0","0","1","1","99","01","U","","2","0"
"2020027940","47","00","97","","","","PA","0","0","1","1","0","0","1","1","00","01","F","N","1","0"
"2020027940","16","00","97","","","","","9","0","0","0","8","1","2","7","00","00","F","Y","2","1"
"2020041389","38","09","97","","","","PA","0","0","1","1","0","0","1","1","00","01","M","N","1","0"
"2020062360","99","99","","","","","ZZ","9","0","0","0","0","0","1","1","99","01","U","","1","0"
"2020066690","42","99","00","","","","PA","0","0","1","1","8","0","2","1","99","01","M","Y","2","0"
"2020066690","99","99","00","","","","PA","0","0","1","1","8","0","3","2","99","03","M","Y","2","0"
"2020066690","57","00","00","","","","PA","0","0","1","1","0","0","1","1","99","01","M","Y","1","0"
"2020070649","99","99","","","","","","9","0","1","1","9","0","1","1","99","01","U","N","1","0"
"2020070649","28","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","F","N","2","0"
"2020097447","26","09","00","","","","ZI","0","0","1","1","0","0","4","1","03","01","M","N","2","0"
"2020097447","35","09","00","","","","ZI","0","0","1","1","0","0","5","2","03","03","M","N","2","0"
"2020097447","30","09","00","","","","NJ","0","0","1","1","0","0","6","1","03","01","M","N","3","0"
"2020097447","23","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2020097447","23","09","00","","","","PA","0","0","1","1","0","0","2","2","03","06","M","N","1","0"
"2020097447","1","09","00","","","","PA","0","0","1","1","8","0","3","2","21","05","M","Y","1","0"
"2020109592","18","09","00","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2020109592","23","09","00","","","","PA","0","0","1","1","0","0","4","2","03","01","F","N","3","0"
"2020109592","19","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2020109592","55","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2021021744","40","00","","","","","PA","0","0","1","1","0","0","1","1","00","01","M","N","1","0"
"2021021744","49","00","","","","","PA","0","0","1","1","0","0","1","1","00","01","M","N","2","0"
"2020011163","31","99","97","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2020011163","24","09","00","","","","VA","0","0","1","1","4","0","2","1","03","01","F","Y","2","0"
"2020011163","25","09","00","","","","VA","0","0","1","1","9","0","3","2","03","03","M","Y","2","0"
"2020011163","54","08","02","","","","NJ","0","0","1","1","8","0","4","1","00","01","M","N","3","0"
"2020011163","18","08","02","","","","NJ","0","0","1","1","8","0","5","2","03","03","M","N","3","0"
"2020012673","67","99","00","","","","PA","0","0","1","1","0","0","2","1","99","01","F","N","2","0"
"2020012673","73","00","","","","","","0","0","0","0","4","1","1","7","00","00","M","Y","1","1"
"2020017591","11","00","97","","","","","9","0","0","0","3","1","2","7","00","00","F","Y","2","1"
"2020017591","99","99","97","","","","ZZ","9","9","9","9","9","0","1","9","99","99","M","N","1","0"
"2020027682","80","08","02","","","","PA","0","0","1","1","3","0","2","1","03","01","M","Y","2","0"
"2020027682","69","09","00","","","","PA","0","0","1","1","3","0","3","1","03","01","M","Y","3","0"
"2020027682","48","00","00","","","","NJ","0","0","0","0","0","0","1","1","99","01","F","Y","1","0"
"2020028994","32","99","97","","","","PA","0","0","1","9","9","0","1","1","99","01","F","Y","1","0"
"2020028994","39","00","97","","","","PA","0","0","0","0","0","0","1","1","99","01","F","N","2","0"
"2020028994","99","99","","","","","PA","0","0","0","0","8","0","2","2","99","99","U","","2","0"
"2020043434","61","00","00","","","","PA","9","0","0","1","0","0","1","1","99","01","M","N","1","0"
"2020047453","19","08","01","03","","","PA","0","0","1","1","0","0","1","1","03","01","M","Y","1","0"
"2020060221","18","99","","","","","PA","0","0","1","1","0","0","2","1","03","01","M","Y","2","0"
"2020060221","20","99","","","","","PA","0","0","1","1","0","0","6","2","03","03","M","Y","2","0"
"2020060221","19","09","","","","","PA","0","0","1","0","0","0","3","1","03","01","M","Y","3","0"
"2020060221","19","09","","","","","PA","0","0","1","1","0","0","7","2","03","03","M","Y","3","0"
"2020060221","18","09","97","","","","PA","0","0","1","1","0","0","8","2","03","06","M","Y","3","0"
"2020060221","30","08","01","02","","","PA","0","0","1","1","0","0","1","1","03","01","M","Y","1","0"
"2020060221","28","08","97","","","","PA","0","0","1","0","0","0","4","2","03","03","F","Y","1","0"
"2020060221","23","08","01","","","","PA","0","0","1","1","0","0","5","2","03","06","F","Y","1","0"
"2020069892","35","05","97","97","97","97","PA","0","0","0","0","3","0","1","1","05","01","M","Y","1","0"
"2020076445","75","00","97","","","","PA","0","0","1","1","8","0","1","1","00","01","M","Y","1","0"
"2020090787","52","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2020090787","23","09","00","","","","PA","0","0","1","1","8","0","1","1","03","01","M","N","1","0"
"2020091147","9","00","97","","","","","","0","1","0","0","0","3","2","99","04","F","N","3","0"
"2020091147","6","00","97","","","","","","0","1","0","0","0","4","2","99","06","F","N","3","0"
"2020091147","63","08","01","03","","","PA","0","0","1","0","3","0","2","1","99","01","M","N","2","0"
"2020091147","45","00","00","","","","PA","0","0","1","0","0","0","1","1","99","01","M","N","1","0"
"2020103252","22","09","00","","","","PA","0","0","1","1","4","0","1","1","03","01","F","Y","1","0"
"2020103252","34","09","00","","","","DE","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2020103252","24","09","00","","","","DE","0","0","1","1","0","0","3","2","03","03","M","N","2","0"
"2020112152","22","13","","","","","PA","0","0","1","1","2","0","1","1","99","01","M","Y","1","0"
"2020112152","42","09","97","","","","PA","9","0","1","1","2","0","2","1","99","01","M","Y","2","0"
"2020037530","99","99","","","","","ZZ","9","0","1","1","9","0","2","1","99","01","U","N","1","0"
"2020037530","27","08","01","02","","","NJ","0","0","1","1","4","0","1","1","03","01","M","Y","2","0"
"2020046015","99","99","","","","","ZZ","9","0","1","1","0","0","1","1","99","01","U","","1","0"
"2020046015","32","00","97","","","","","9","0","0","0","3","1","1","4","00","01","M","Y","2","1"
"2020051907","33","00","","","","","PA","0","0","0","0","4","0","1","1","00","01","F","Y","2","0"
"2020051907","32","99","","","","","PA","0","0","0","0","0","0","1","1","99","01","U","","1","0"
"2020054457","44","00","97","","","","","9","0","0","0","2","1","2","4","00","01","F","Y","2","1"
"2020054457","67","00","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","Y","1","0"
"2020071977","50","00","97","","","","","9","0","0","0","9","1","2","7","00","00","F","Y","2","1"
"2020071977","41","00","97","","","","PA","1","0","0","0","0","0","1","1","01","01","M","Y","1","0"
"2020072490","55","00","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","Y","1","0"
"2020072490","38","00","00","","","","PA","0","0","1","1","3","0","2","1","03","01","M","Y","2","0"
"2020078445","26","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2020078445","39","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2020078445","22","09","00","","","","DE","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2020102860","23","00","00","","","","PA","0","0","1","1","0","0","2","1","99","01","M","N","2","0"
"2020102860","20","08","01","","","","GA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2020105379","47","08","02","","","","PA","0","0","1","1","4","0","1","1","03","01","M","N","1","0"
