"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","DVR_LIC_STATE","DVR_PED_CONDITION","EJECT_PATH_CD","EJECTION_IND","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","VULNERABLE_ROAD_USER"
"2019088011","18","08","M","","","","PA","0","0","0","0","4","0","1","1","99","01","M","N","2","0"
"2019098766","24","08","02","","","","NJ","0","0","0","3","2","0","1","2","03","03","F","Y","1","0"
"2019098766","28","08","02","","","","NJ","0","0","0","1","0","0","2","1","03","01","M","Y","1","0"
"2019116850","63","00","","","","","PA","1","0","0","0","0","0","1","1","01","01","M","N","1","0"
"2020001333","27","00","00","","","","NJ","0","0","1","1","0","0","4","1","03","01","F","N","2","0"
"2020001333","53","00","00","","","","GA","0","0","1","1","0","0","1","2","03","03","F","N","1","0"
"2020001333","17","00","00","","","","GA","0","0","1","1","0","0","2","2","03","04","F","N","1","0"
"2020001333","53","00","97","","","","GA","0","0","1","1","0","0","3","1","03","01","M","N","1","0"
"2020001333","31","00","00","","","","PA","0","0","1","1","0","0","6","1","00","01","M","N","4","0"
"2020001333","58","00","00","","","","PA","0","0","1","1","0","0","5","1","03","01","M","N","3","0"
"2020011894","60","09","00","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2020011894","28","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2020011894","99","09","00","","","","PA","0","0","1","1","0","0","4","2","22","04","M","N","1","0"
"2020011894","99","09","00","","","","PA","0","0","1","1","0","0","5","2","23","05","F","N","1","0"
"2020011894","99","09","00","","","","PA","0","0","1","1","0","0","6","2","03","06","F","N","1","0"
"2020011894","39","09","00","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2020013193","99","99","","","","","","","0","1","1","0","0","1","1","99","01","U","","2","0"
"2020013193","21","99","","","","","PA","0","0","1","1","3","0","1","1","03","01","F","","1","0"
"2019003667","62","00","","","","","PA","0","0","0","0","0","0","1","1","03","01","F","Y","1","0"
"2019029369","22","08","03","","","","PA","0","0","1","1","4","0","1","1","99","01","F","Y","1","0"
"2019029369","47","08","02","","","","PA","","","","","3","0","1","1","99","01","M","","2","0"
"2019034053","51","00","","","","","PA","0","0","0","0","0","0","1","1","01","01","M","N","2","0"
"2019034053","99","","","","","","","","","","","0","0","11","1","","01","U","","1","0"
"2019035520","54","","","","","","PA","0","","","","","0","1","1","","01","","","1","0"
"2019035520","15","00","","","","","","9","0","0","0","3","1","1","7","00","00","F","Y","2","1"
"2019037426","39","99","","","","","PA","0","0","1","0","0","0","2","1","99","01","M","N","2","0"
"2019037426","31","99","","","","","PA","0","0","1","1","0","0","3","2","99","03","F","Y","2","0"
"2019037426","71","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2019040058","29","00","","","","","PA","0","0","0","0","8","0","1","1","99","01","F","Y","1","0"
"2019040058","62","00","","","","","PA","0","0","0","0","0","0","1","1","99","01","M","N","2","0"
"2019041773","99","00","","","","","ZZ","9","0","1","1","9","0","1","9","99","99","U","N","1","0"
"2019046671","20","08","02","","","","NJ","0","0","0","0","3","0","1","1","03","01","F","R","1","0"
"2019046671","29","00","","","","","NJ","0","0","0","0","0","0","1","1","03","01","F","R","2","0"
"2019046671","19","00","","","","","NJ","0","0","0","0","0","0","2","2","03","03","F","R","2","0"
"2019046671","1","00","","","","","NJ","0","0","0","0","0","0","3","2","21","09","F","N","2","0"
"2019047950","59","00","","","","","PA","0","0","0","0","0","0","1","1","03","01","F","Y","2","0"
"2019047950","38","00","","","","","PA","0","0","0","0","0","0","1","1","00","01","F","","1","0"
"2019051860","58","99","","","","","PA","0","0","0","0","4","0","1","1","99","01","M","N","2","0"
"2019051860","31","","","","","","PA","9","","","","","0","1","1","","01","","","1","0"
"2019064411","50","00","","","","","PA","0","0","0","0","4","0","1","1","99","01","F","Y","2","0"
"2019064411","32","99","","","","","PA","0","0","0","0","9","0","2","1","99","01","F","N","1","0"
"2019065228","40","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2019065228","1","09","","","","","PA","0","0","1","1","0","0","2","2","22","04","M","N","1","0"
"2019065228","1","09","","","","","PA","0","0","1","1","0","0","3","2","22","06","M","N","1","0"
"2019065228","99","","","","","","ZZ","9","","","","0","0","1","1","","01","U","","2","0"
"2019065553","99","99","","","","","","9","0","1","1","0","0","1","1","99","01","U","","1","0"
"2019065553","40","00","","","","","PA","0","0","1","0","4","0","1","1","99","01","F","N","2","0"
"2019073356","20","05","","","","","PA","9","0","0","0","2","0","1","1","05","01","M","Y","1","0"
"2019074439","55","00","","","","","PA","0","0","0","0","0","0","3","1","00","01","M","N","2","0"
"2019074439","56","00","","","","","PA","9","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2019074439","58","00","","","","","PA","9","0","0","0","8","0","2","2","00","03","M","Y","1","0"
"2019078559","49","08","M","","","","PA","0","0","1","1","8","0","1","1","03","01","F","Y","1","0"
"2019079719","42","00","","","","","","0","0","0","0","3","1","1","4","00","01","F","Y","2","1"
"2019079719","30","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","","1","0"
"2019081798","51","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","U","","1","0"
"2019081798","32","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","F","","2","0"
"2019081798","75","99","","","","","PA","0","0","1","1","0","0","2","2","99","03","F","","2","0"
"2019084488","35","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","U","","1","0"
"2019084488","30","99","","","","","PA","0","0","1","1","0","0","2","2","99","03","F","","1","0"
"2019098854","36","08","02","","","","PA","9","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2019098854","60","99","","","","","PA","0","0","1","1","3","0","2","1","00","01","F","Y","2","0"
"2019098854","30","99","","","","","PA","0","0","1","1","3","0","3","2","99","03","F","Y","2","0"
"2019104255","43","08","M","","","","PA","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2019112068","55","08","M","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019120533","33","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2019120533","46","99","","","","","PA","0","0","1","1","0","0","2","1","99","01","M","N","2","0"
"2020011564","51","09","00","","","","NJ","0","0","1","1","3","0","2","1","03","01","F","N","2","0"
"2020011564","43","09","00","","","","NJ","0","0","1","1","3","0","3","2","03","03","F","N","2","0"
"2020011564","57","09","00","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2020014114","37","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","","2","0"
"2020014114","38","99","","","","","PA","0","0","1","1","8","0","1","1","99","01","F","","1","0"
"2019011973","34","09","","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019011973","49","09","","","","","PA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2019017442","64","08","M","","","","PA","0","0","1","1","8","0","2","1","03","01","F","Y","2","0"
"2019017442","77","08","02","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2019017442","62","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019023572","99","00","","","","","ZZ","9","0","0","0","9","0","1","1","99","01","U","","1","0"
"2019023572","64","00","","","","","PA","0","0","0","0","4","0","1","1","01","01","F","N","2","0"
"2019023572","40","00","","","","","PA","0","0","0","0","4","0","2","2","01","06","F","Y","2","0"
"2019023572","59","00","","","","","PA","0","0","0","0","3","0","3","2","01","03","F","Y","2","0"
"2019036611","99","00","","","","","ZZ","9","0","0","0","9","0","11","1","99","01","U","","1","0"
"2019036611","31","99","","","","","PA","0","0","1","1","4","0","1","1","99","01","M","Y","2","0"
"2019036611","32","99","","","","","PA","0","0","1","1","0","0","2","2","99","03","M","N","2","0"
"2019037831","60","08","M","","","","PA","0","0","1","1","3","0","2","1","03","01","F","Y","2","0"
"2019037831","6","08","M","","","","PA","0","0","1","1","0","0","3","2","23","04","F","Y","2","0"
"2019037831","4","08","M","","","","PA","0","0","1","1","0","0","4","2","23","09","F","Y","2","0"
"2019037831","32","08","M","","","","PA","0","0","1","1","0","0","5","1","03","01","M","N","3","0"
"2019037831","67","08","M","","","","NY","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2019042059","21","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","F","Y","1","0"
"2019042059","28","99","","","","","PA","0","0","1","1","0","0","2","2","99","03","M","Y","1","0"
"2019042059","1","99","","","","","PA","0","0","1","1","0","0","3","2","99","99","M","Y","1","0"
"2019042059","30","99","","","","","PA","0","0","1","1","9","0","4","1","99","01","F","Y","2","0"
"2019042059","1","99","","","","","PA","0","0","1","1","9","0","5","2","99","99","M","Y","2","0"
"2019050329","43","09","","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2019050329","32","09","","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019052744","17","00","","","","","PA","0","0","0","0","0","0","1","1","99","01","M","N","2","0"
"2019052744","53","00","","","","","PA","2","0","0","3","9","0","1","1","99","01","M","Y","1","0"
"2019052744","31","00","","","","","PA","0","0","0","0","0","0","1","1","99","01","F","N","3","0"
"2019055744","30","99","","","","","PA","0","0","0","0","0","0","1","1","99","01","F","N","1","0"
"2019055744","34","99","","","","","PA","0","0","0","0","0","0","2","1","99","01","F","N","2","0"
"2019057963","53","08","03","","","","PA","0","0","1","1","4","0","1","1","99","01","F","Y","2","0"
"2019057963","47","","","","","","PA","0","","","","8","0","2","2","99","99","","N","2","0"
"2019057963","25","00","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2019058851","78","00","","","","","PA","0","0","0","1","0","0","2","1","00","01","M","Y","2","0"
"2019058851","22","00","","","","","PA","0","0","0","0","0","0","1","1","00","01","M","Y","1","0"
"2019058851","37","00","","","","","PA","0","0","0","0","0","0","3","1","00","01","F","Y","3","0"
"2019069622","37","08","02","","","","PA","0","0","1","0","3","0","1","1","03","01","M","Y","2","0"
"2019069622","99","00","","","","","ZZ","9","0","0","0","9","0","1","9","99","01","U","","1","0"
"2019076315","23","99","","","","","PA","9","0","1","1","0","0","1","1","99","01","M","","2","0"
"2019076315","99","99","","","","","","9","0","1","1","0","0","1","1","99","01","U","","1","0"
"2019095069","19","00","","","","","PA","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2019095069","19","00","","","","","PA","0","0","0","0","8","0","2","2","03","03","F","N","1","0"
"2019119026","63","00","","","","","","9","0","0","0","8","1","2","7","00","00","M","Y","2","1"
"2019119026","36","00","","","","","ZZ","0","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2020005605","99","99","","","","","","","0","1","1","0","0","1","1","99","01","U","","2","0"
"2020005605","59","99","","","","","PA","0","0","1","1","8","0","1","1","99","01","F","","1","0"
"2020011861","99","99","","","","","ZZ","0","0","1","1","8","0","1","1","99","01","U","","2","0"
"2020011861","61","99","","","","","PA","0","0","1","1","8","0","1","1","99","01","M","","1","0"
"2019007883","40","00","","","","","NJ","0","0","1","1","0","0","4","1","03","01","M","N","2","0"
"2019007883","26","00","","","","","NJ","0","0","1","1","0","0","5","2","03","03","M","N","2","0"
"2019007883","19","00","","","","","PA","0","0","1","1","8","0","1","1","03","01","F","Y","1","0"
"2019007883","18","00","","","","","PA","0","0","1","1","8","0","2","2","03","03","M","Y","1","0"
"2019007883","1","00","","","","","PA","0","0","1","1","9","0","3","2","21","06","M","Y","1","0"
"2019009429","55","00","","","","","PA","0","0","1","1","0","0","1","1","01","01","M","Y","1","0"
"2019009429","50","00","","","","","","9","0","0","0","3","1","2","7","00","00","F","Y","2","1"
"2019019658","66","00","","","","","PA","9","0","1","1","0","0","2","1","01","01","M","N","2","0"
"2019019658","58","00","","","","","PA","9","0","1","1","8","0","3","2","01","03","F","Y","2","0"
"2019019658","18","00","","","","","PA","9","0","1","1","4","0","4","2","01","04","M","Y","2","0"
"2019019658","19","00","","","","","PA","9","0","1","1","4","0","5","2","01","06","F","Y","2","0"
"2019019658","99","00","","","","","ZZ","9","0","1","1","9","0","1","1","99","01","M","N","1","0"
"2019050136","99","08","02","","","","","9","9","9","9","9","0","1","9","99","99","U","N","1","0"
"2019054927","43","08","M","","","","PA","0","0","1","1","4","0","1","1","99","01","M","Y","1","0"
"2019054927","21","08","M","","","","PA","0","0","1","1","4","0","1","1","99","01","M","Y","2","0"
"2019054927","19","08","M","","","","PA","0","0","1","1","4","0","2","2","99","03","M","Y","2","0"
"2019054927","17","08","M","","","","PA","0","0","1","1","4","0","3","2","99","04","M","Y","2","0"
"2019070222","44","08","M","","","","CA","0","0","0","0","4","0","1","1","99","01","F","Y","1","0"
"2019070222","20","08","02","","","","CA","0","0","0","0","4","0","2","2","99","03","F","Y","1","0"
"2019074688","35","08","M","","","","NJ","9","0","1","1","8","0","1","1","03","01","M","Y","1","0"
"2019098204","25","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","F","N","1","0"
"2019098204","26","99","","","","","PA","0","0","0","1","0","0","2","1","99","01","M","N","2","0"
"2019104934","35","00","","","","","PA","9","0","1","1","9","0","1","1","99","01","M","Y","1","0"
"2019104934","49","09","","","","","NC","0","0","1","1","0","0","2","1","03","01","M","Y","2","0"
"2019124537","34","00","","","","","PA","9","0","0","0","0","0","1","1","99","01","F","N","1","0"
"2019124537","17","00","","","","","","0","0","0","0","4","1","2","7","00","00","F","Y","2","1"
"2019128934","53","00","","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","3","0"
"2019128934","54","00","","","","","PA","0","0","1","1","4","0","2","1","03","01","M","Y","2","0"
"2019128934","57","00","","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019012869","41","09","","","","","PA","0","0","1","1","0","0","6","1","03","01","M","N","2","0"
"2019012869","35","08","02","","","","PA","0","0","1","1","8","0","1","1","03","01","F","Y","1","0"
"2019012869","15","09","","","","","PA","0","0","1","1","3","0","2","2","03","06","M","Y","1","0"
"2019012869","15","08","02","","","","PA","0","0","1","1","3","0","3","2","03","03","M","Y","1","0"
"2019012869","15","00","","","","","PA","0","0","1","1","3","0","4","2","03","04","M","Y","1","0"
"2019012869","16","00","","","","","PA","0","0","1","1","3","0","5","2","03","05","F","Y","1","0"
"2019018460","22","99","","","","","PA","9","0","0","0","9","0","1","1","99","01","M","N","2","0"
"2019018460","25","99","","","","","PA","9","0","0","1","0","0","2","2","99","03","F","Y","2","0"
"2019018460","1","99","","","","","PA","9","0","0","0","0","0","3","2","99","06","F","Y","2","0"
"2019018460","99","00","","","","","ZZ","","0","0","0","9","0","1","1","99","01","U","N","1","0"
"2019018460","32","99","","","","","PA","0","0","0","0","0","0","1","1","99","01","F","N","3","0"
"2019041912","39","99","","","","","PA","4","0","1","0","0","0","5","1","99","01","M","N","2","0"
"2019041912","31","99","","","","","PA","0","0","1","0","0","0","1","1","99","01","F","N","1","0"
"2019041912","15","99","","","","","PA","0","0","1","0","0","0","2","2","99","03","F","N","1","0"
"2019041912","32","99","","","","","PA","0","0","1","0","0","0","3","2","99","04","F","N","1","0"
"2019041912","9","99","","","","","PA","0","0","1","0","3","0","4","2","99","06","M","Y","1","0"
"2019052745","99","00","","","","","","","0","0","0","0","0","1","1","00","01","U","","1","0"
"2019074693","49","00","","","","","PA","0","0","1","1","3","0","1","2","03","03","F","Y","1","0"
"2019074693","25","00","","","","","PA","0","0","0","0","0","0","2","1","03","01","F","N","1","0"
"2019094220","23","08","02","","","","PA","0","0","0","9","4","0","3","1","99","01","M","N","3","0"
"2019094220","32","","","","","","PA","","","","","","0","11","1","","01","","","1","0"
"2019094220","99","08","02","","","","ZZ","9","0","0","9","8","0","2","1","99","01","F","Y","2","0"
"2019094220","99","99","","","","","ZZ","9","0","0","9","8","0","3","2","99","99","M","Y","2","0"
"2019094220","99","99","","","","","ZZ","9","0","0","9","8","0","4","2","99","99","M","Y","2","0"
"2019094220","99","99","","","","","ZZ","9","0","0","9","8","0","97","2","99","99","F","Y","2","0"
"2019103373","44","09","","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019123936","40","09","","","","","DE","0","0","1","1","0","0","1","1","03","01","F","Y","1","0"
"2019123936","27","09","","","","","PA","0","0","1","1","0","0","2","1","03","01","M","Y","2","0"
"2019125331","68","00","","","","","PA","0","0","1","1","0","0","3","1","03","01","M","N","2","0"
"2019125331","29","00","","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2019125331","8","00","","","","","PA","0","0","1","1","0","0","2","2","00","06","F","N","1","0"
"2020002675","30","00","","","","","PA","0","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2020010374","22","00","","","","","PR","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2020010757","42","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","F","","2","0"
"2020010757","30","99","","","","","PA","0","0","1","1","8","0","1","1","99","01","U","","1","0"
"2019006818","62","00","","","","","DE","0","0","1","1","0","0","1","1","01","01","M","","1","0"
"2019006818","38","00","","","","","PA","0","0","1","0","0","0","1","1","01","01","M","","2","0"
"2019006818","38","00","","","","","PA","0","0","0","0","0","0","3","2","01","03","F","","2","0"
"2019049935","35","00","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2019052775","23","00","","","","","PA","2","0","1","0","8","0","1","1","99","01","M","Y","1","0"
"2019052775","26","00","","","","","PA","2","0","1","0","0","0","99","2","99","03","M","N","1","0"
"2019073012","53","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","","1","0"
"2019073012","55","99","","","","","PA","0","0","0","0","0","0","1","2","99","03","F","N","2","0"
"2019074476","70","00","","","","","PA","0","0","0","0","4","0","2","1","00","01","F","Y","2","0"
"2019074476","36","00","","","","","PA","9","0","0","0","0","0","1","1","00","01","M","N","1","0"
"2019075641","61","00","","","","","","0","0","0","0","3","1","1","7","00","00","F","Y","2","1"
"2019075641","99","99","","","","","ZZ","9","0","1","1","0","0","1","1","99","01","M","","1","0"
"2019084120","19","99","","","","","NC","0","0","1","1","0","0","1","1","99","01","F","","1","0"
"2019084120","25","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","","2","0"
"2019106349","26","99","","","","","PA","9","0","1","1","0","0","1","1","99","01","F","N","1","0"
"2019106349","68","00","","","","","PA","0","0","1","1","0","0","2","1","99","01","M","N","2","0"
"2019026571","36","","","","","","PA","0","","","","","0","1","1","","01","","","1","0"
"2019026571","99","","","","","","PA","0","","","","","0","2","2","","99","","","1","0"
"2019036752","99","00","","","","","ZZ","9","0","0","0","0","0","11","1","00","01","U","","1","0"
"2019036752","64","00","","","","","PA","0","0","0","0","0","0","2","1","03","01","F","N","2","0"
"2019036752","17","00","","","","","","0","0","0","0","3","1","1","7","00","00","F","Y","3","1"
"2019043935","45","99","","","","","","","0","1","0","3","0","2","2","99","99","M","N","2","0"
"2019043935","37","99","","","","","","","0","0","0","3","0","3","2","99","99","F","N","2","0"
"2019043935","28","19","","","","","PA","9","0","0","0","9","0","1","1","99","01","U","N","1","0"
"2019044188","26","08","02","","","","PA","0","0","0","0","0","0","1","1","01","01","F","N","1","0"
"2019057092","99","00","","","","","ZZ","9","0","0","0","0","0","1","1","00","01","U","","1","0"
"2019079733","23","99","","","","","PA","1","0","1","1","0","0","1","1","99","01","F","N","1","0"
"2019080661","38","09","","","","","PA","0","0","0","0","0","0","1","1","03","01","M","N","1","0"
"2019080661","27","09","","","","","WA","0","0","1","0","0","0","2","1","03","01","F","N","2","0"
"2019080661","21","09","","","","","WA","0","0","1","0","0","0","3","2","03","03","M","N","2","0"
"2019091285","18","09","","","","","NJ","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2019091285","18","09","","","","","NJ","0","0","1","1","0","0","3","2","03","03","F","N","2","0"
"2019091285","21","09","","","","","NJ","0","0","1","1","0","0","4","2","03","04","M","N","2","0"
"2019091285","17","09","","","","","NJ","0","0","1","1","0","0","5","2","03","05","M","N","2","0"
"2019091285","17","09","","","","","NJ","0","0","1","1","0","0","6","2","03","06","F","N","2","0"
"2019091285","27","09","","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019099407","60","08","M","","","","PA","0","0","0","2","8","0","1","1","03","01","M","Y","1","0"
"2019099407","54","08","M","","","","PA","0","0","0","2","2","0","2","1","03","01","M","Y","2","0"
"2019102069","19","08","02","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019106957","13","00","","","","","","0","0","0","0","3","1","2","7","00","00","F","N","2","1"
"2019106957","42","00","","","","","PA","0","0","0","0","0","0","1","1","03","01","F","N","1","0"
"2019115163","48","99","","","","","PA","0","0","1","1","0","0","2","1","01","01","M","Y","1","0"
"2019115163","40","09","","","","","PA","0","0","0","3","3","0","1","2","01","03","F","Y","2","0"
"2019115163","57","99","","","","","PA","0","0","0","1","0","0","3","1","01","01","M","N","2","0"
"2019117413","30","08","02","","","","PA","2","0","1","1","3","0","1","1","00","01","M","Y","1","0"
"2019121572","23","08","04","","","","PA","0","0","0","0","3","0","1","1","99","01","F","Y","2","0"
"2019121572","99","99","","","","","ZZ","9","0","1","1","0","0","1","1","99","01","U","","1","0"
"2019127754","21","99","","","","","PA","0","0","1","9","0","0","1","1","99","01","M","N","1","0"
"2019127754","43","05","","","","","PA","0","0","0","0","2","0","2","1","05","01","M","Y","2","0"
"2019023131","21","08","01","","","","PA","4","0","1","3","3","0","1","1","99","01","M","Y","1","0"
"2019049980","57","99","","","","","PA","0","0","1","1","0","0","3","1","99","01","M","N","3","0"
"2019049980","12","00","","","","","","9","0","0","0","8","1","2","7","00","00","F","Y","2","1"
"2019049980","69","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","N","1","0"
"2019054967","22","00","","","","","PA","0","0","0","0","0","0","11","1","00","01","U","","1","0"
"2019054967","32","00","","","","","PA","0","0","0","0","8","0","1","2","00","06","M","Y","2","0"
"2019054967","27","99","","","","","PA","0","0","0","0","0","0","11","1","99","01","F","","2","0"
"2019064201","31","00","","","","","PA","0","0","1","1","0","0","2","1","03","01","F","N","2","0"
"2019064201","38","00","","","","","PA","0","0","1","1","0","0","1","1","03","01","F","N","1","0"
"2019074934","25","08","M","","","","PA","0","0","1","0","3","0","2","1","99","01","F","Y","1","0"
"2019074934","25","99","","","","","NY","0","0","1","1","0","0","1","1","99","01","F","","2","0"
"2019082364","47","00","","","","","","","0","0","0","0","0","2","2","00","98","M","N","2","0"
"2019082364","58","00","","","","","PA","0","0","0","0","0","0","3","1","00","01","M","N","3","0"
"2019082364","26","99","","","","","PA","2","0","0","0","0","0","1","1","99","01","M","N","1","0"
"2019086349","21","09","","","","","PA","0","0","1","1","0","0","2","1","03","01","M","N","2","0"
"2019086349","99","99","","","","","ZZ","9","0","0","1","9","0","3","1","99","01","U","N","3","0"
"2019086349","42","09","","","","","PA","0","0","1","1","0","0","1","1","03","01","M","N","1","0"
"2019091958","25","08","M","","","","PA","0","0","1","1","0","0","2","1","99","01","M","N","2","0"
"2019091958","26","08","M","","","","PA","0","0","1","1","0","0","3","2","99","02","M","N","2","0"
"2019091958","17","08","M","","","","PA","0","0","1","1","3","0","1","1","99","01","F","Y","1","0"
"2019103180","40","00","","","","","PA","0","0","0","0","9","0","12","1","99","01","U","N","2","0"
"2019103180","29","00","","","","","PA","0","0","0","0","4","0","1","2","00","15","M","Y","1","0"
"2019103180","23","00","","","","","PA","0","0","0","0","9","0","11","1","99","01","U","N","1","0"
"2019130762","39","99","","","","","PA","0","0","0","0","0","0","1","1","99","01","F","N","1","0"
"2019130762","36","00","","","","","PA","0","0","0","0","0","0","2","1","00","01","M","N","2","0"
"2019134449","21","08","M","","","","PA","5","0","0","0","8","0","1","1","01","01","M","Y","1","0"
"2020005647","44","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","","2","0"
"2020005647","44","99","","","","","PA","0","0","1","1","8","0","1","1","99","01","M","","1","0"
"2020011244","70","99","","","","","PA","0","0","1","1","0","0","1","1","99","01","M","","2","0"
"2020011244","26","99","","","","","PA","0","0","1","1","8","0","1","1","99","01","F","","1","0"
"2019014326","18","00","","","","","PA","9","0","0","0","2","0","2","1","99","01","M","Y","2","0"
